district_id,city_id,region_id,local_seq,name_ar,name_en,center_lat,center_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat
10101073011,1073,1,11,حي الناصرية,An Nasriyah Dist.,23.989876,47.1659408,47.1617672,23.9834421,47.1710655,23.9930386
10101073012,1073,1,12,حي زميقة,Zamiqa Dist.,23.9575219,47.1686883,47.1623373,23.9467675,47.1802574,23.9706038
10101073013,1073,1,13,حي النهضة,An Nahdah Dist.,24.0079741,47.1202609,47.0950295,23.9959027,47.1310777,24.0127485
10101351001,1351,1,1,حي الخماسين الشمالي,Al Khamasin Al Shamali Dist.,20.4806766,44.7934543,44.7828096,20.4701525,44.8043596,20.4965222
10101351002,1351,1,2,حي اللدام الجنوبي,Al Ludam Al Janubi Dist.,20.4521266,44.7998433,44.7817661,20.4332621,44.814528,20.4701525
10101351003,1351,1,3,حي الحديدية,Al Hadidiyah Dist.,20.4181414,44.7830757,44.7589189,20.3994691,44.806544,20.4368087
10101351004,1351,1,4,حي القيروان,Al Qayrawan Dist.,20.4354465,44.7907093,44.77722,20.423602,44.8004107,20.4490487
10101351005,1351,1,5,حي المنتزه,Al Muntazah Dist.,20.4118329,44.9362193,44.9031996,20.3936637,44.9583951,20.4319024
10101351006,1351,1,6,حي الروضة,Al Rawdah Dist.,20.453655,44.7582249,44.7424642,20.4403025,44.7713322,20.4629592
10101351007,1351,1,7,حي مقابل,Muqabil Dist.,20.4673331,44.8181728,44.8061422,20.4551888,44.8259945,20.4874942
10101351008,1351,1,8,حي صناعية الحديدية,Sinaiyat Al Hadidiyah Dist.,20.4229572,44.7836314,44.7773411,20.4178758,44.7901609,20.4252586
10101351009,1351,1,9,حي التقنية,Al Taqniyah Dist.,20.4081889,44.8856259,44.8691885,20.393308,44.9107568,20.4325363
10101351010,1351,1,10,حي الرويساء,Al Ruwaysa Dist.,20.4446793,44.8785894,44.8688527,20.4332063,44.8990279,20.4678159
10101351011,1351,1,11,حي اللدام الشمالي,Al Ludam Al Shamali Dist.,20.4747156,44.8003143,44.7890585,20.4593921,44.8124483,20.4905524
10101351012,1351,1,12,حي آل عويمر,Al Uwaimir Dist.,20.4864964,44.7673848,44.7510003,20.4732163,44.7739301,20.5064259
10101351013,1351,1,13,حي الخماسين,Al Khamasin Dist.,20.4622827,44.780356,44.7724653,20.4507233,44.7890585,20.4735583
10101351014,1351,1,14,حي الولامين,Al Walamin Dist.,20.4845218,44.7859434,44.7747547,20.4734365,44.7966551,20.5057111
10101351015,1351,1,15,حي المعتلاء,Al Muatala Dist.,20.4450494,44.8215712,44.8094936,20.43412,44.8375345,20.4563679
10101351016,1351,1,16,حي صناعية الشرفا,Al Shurafa Industrial Dist.,20.4017848,44.8624325,44.8532244,20.3931324,44.8751536,20.419352
10101351017,1351,1,17,حي الشرفا,Al Shurafa Dist.,20.4402511,44.9025924,44.8868822,20.4297542,44.9152299,20.4629211
10101351018,1351,1,18,حي ال عريمة,Al Uraimah Dist.,20.4926269,44.7708839,44.7650324,20.4801243,44.7805745,20.5077699
10101351019,1351,1,19,حي الزويراء,Al Zuwayra Dist.,20.4660941,44.8319806,44.8247288,20.4543145,44.8513877,20.4950033
10101351020,1351,1,20,حي الخالدية,Al Khalidiyah Dist.,20.5073395,44.73507,44.7212023,20.4965274,44.7432773,20.5230961
10101351021,1351,1,21,حي النزهة,Al Nuzha Dist.,20.44014,44.7716578,44.759159,20.4255728,44.7817407,20.45337
10101351022,1351,1,22,حي العزيزية,Al Aziziyah Dist.,20.3869417,44.8118692,44.7785163,20.3418549,44.8546191,20.4329209
10101351023,1351,1,23,حي نزوى,Nazwa Dist.,20.4638698,44.8623067,44.8535223,20.4554227,44.8745183,20.4826981
10101351024,1351,1,24,حي العقيق,Al Aqiq Dist.,20.4719468,44.771576,44.7568239,20.4528693,44.7825606,20.4816551
10101351025,1351,1,25,حي الصالحية,As Salhiyah Dist.,20.4297651,44.8580184,44.8423158,20.41751,44.8717997,20.4493248
10101351026,1351,1,26,حي ال تميم و الصالحية,Al Tamim Wal Salihiyyah Dist.,20.4330063,44.8250009,44.8040907,20.4079037,44.8501055,20.4534988
10101351027,1351,1,27,حي المدرسة العسكرية,Military School Dist.,20.4796068,44.7224196,44.6994529,20.4520226,44.7673296,20.4960371
10101351028,1351,1,28,حي العليا,Al Olaya Dist.,20.4519856,44.791344,44.7770204,20.4482067,44.7988452,20.4579921
10101351029,1351,1,29,حي الحنابجة,Al Hanabijah Dist.,20.4555175,44.8701557,44.862188,20.4463596,44.8887388,20.473617
10101351030,1351,1,30,حي الورود,Al Wurud Dist.,20.4236006,44.8656715,44.8509188,20.4059968,44.8898213,20.4380126
10101351031,1351,1,31,حي المعتلاء الجنوبي,Al Muatala Al Janubi Dist.,20.4396899,44.8104445,44.8065104,20.4360782,44.8147458,20.4423916
10101351032,1351,1,32,حي النويعمة,Al Nuwayemah Dist.,20.4496069,44.8644785,44.8515944,20.4389971,44.8707596,20.4571049
10101351033,1351,1,33,حي القويز,Al Quwaiz Dist.,20.4664883,44.8477537,44.834314,20.4485411,44.8637252,20.4888431
10101351034,1351,1,34,الحي الغربي,Al Gharbi Dist.,20.49721,44.7196857,44.6995941,20.4796634,44.7612358,20.5107478
10101351035,1351,1,35,حي المستشفي,Al Mustashfa Dist.,20.4451409,44.7343514,44.7245633,20.4343644,44.7522115,20.456941
10101361001,1361,1,1,حي النخيل,Al Nakhil Dist.,20.4654083,45.5748183,45.5635332,20.4622346,45.581953,20.4787428
10101361002,1361,1,2,حي الروضة,Ar Rawdah Dist.,20.4750668,45.5867652,45.5813507,20.4645232,45.5940406,20.4852598
10101361003,1361,1,3,حي الشفاء,Ash Shifa Dist.,20.4583076,45.5851302,45.5802659,20.4477637,45.5946457,20.4660752
10101361004,1361,1,4,حي الديرة,Ad Dirah Dist.,20.4592038,45.5743634,45.5640775,20.4461516,45.5811528,20.4639547
10101361005,1361,1,5,حي الملك عبدالعزيز,King Abdulaziz Dist.,20.4782591,45.568593,45.5639746,20.4713689,45.5815886,20.4857781
10101361006,1361,1,6,حي الزهرة,Az Zahrah Dist.,20.4852194,45.5834345,45.5755109,20.4788383,45.5902239,20.4930762
10103158001,3158,1,1,حي المدينة الجديدة,Al Madinah Al Jadidah Dist.,23.6380093,46.5045411,46.4973369,23.6253014,46.5148147,23.6501243
10103158002,3158,1,2,حي الركية,Ar Rukiyah Dist.,23.6196144,46.5055477,46.467501,23.600446,46.519068,23.6277393
10103158003,3158,1,3,حي الحزيمية,Al Huzaimiyah Dist.,23.6220899,46.5223046,46.5148147,23.6142526,46.5398575,23.6288729
10103158004,3158,1,4,وسط المدينة,City Center,23.6164874,46.5296475,46.5182003,23.6120641,46.5409116,23.6195324
10103158005,3158,1,5,حي العثمانية,Al Uthmaniyah Dist.,23.6293471,46.5248823,46.5210775,23.6267427,46.5305697,23.6391302
10103158006,3158,1,6,حي الصناعية,As Sinaiyah Dist.,23.6167464,46.5439042,46.5394605,23.6130545,46.5479644,23.6223875
10103161001,3161,1,1,حي الورود,Al Wurud Dist.,23.4951837,46.8788295,46.8715691,23.4853625,46.8845036,23.5008071
10103161002,3161,1,2,حي خضار,Khudar Dist.,23.5322108,46.8312351,46.8212561,23.5295289,46.8495447,23.5523932
10103161003,3161,1,3,حي الباطن,Al Batin Dist.,23.5200336,46.8287093,46.8214514,23.5112007,46.8449524,23.5348987
10103161004,3161,1,4,حي النهضة,An Nahdah Dist.,23.5075818,46.8468668,46.840406,23.5001816,46.8614702,23.5168182
10103161005,3161,1,5,حي الشعيب,Ash Shuaib Dist.,23.5073371,46.7969837,46.7885557,23.4995532,46.8016811,23.5298327
10103161006,3161,1,6,حي زياد,Ziyad Dist.,23.5044234,46.8288976,46.8192712,23.493412,46.8411975,23.5161925
10103161007,3161,1,7,حي الفرعة,Al Farah Dist.,23.4982259,46.8128357,46.7953316,23.4930428,46.822434,23.5057776
10103161008,3161,1,8,حي التضامن,Al Tadamun Dist.,23.4926405,46.863713,46.8568661,23.4847147,46.8740563,23.4984695
10103161009,3161,1,9,حي المنار,Al Manar Dist.,23.4792446,46.8720448,46.8698607,23.4728608,46.8785115,23.4869861
10103161010,3161,1,10,حي المجد,Al Majd  Dist.,23.4928194,46.8878371,46.8779131,23.4819713,46.8919427,23.4988347
10103161011,3161,1,11,حي المصيف,Al Masiaf Dist.,23.4698393,46.8769059,46.8711871,23.4603832,46.8835324,23.4835553
10103161012,3161,1,12,حي الصدر,Al Sadr Dist.,23.4794383,46.8462847,46.8239059,23.4570424,46.8526327,23.4866725
10103161013,3161,1,13,حي المحمدية,Al Muhammadiyah Dist.,23.5002861,46.897337,46.8830163,23.4964854,46.910464,23.5083827
10103161014,3161,1,14,حي السلام,As Salam Dist.,23.5019652,46.8737042,46.8654798,23.4939459,46.8807832,23.5071536
10103161015,3161,1,15,حي الحلة,Al Hilah Dist.,23.4894808,46.8548611,46.8483448,23.4783338,46.8610461,23.5019425
10103165001,3165,1,1,الحلوة,Al Hilwah,23.4414612,46.7957837,46.786782,23.4329283,46.8054937,23.4519762
10103165002,3165,1,2,حي الحزم,Al Hazm Dist.,23.4535012,46.809809,46.8015739,23.4470998,46.8179593,23.4585487
10103174001,3174,1,1,حي الملك فهد,King Fahd Dist.,22.2993131,46.7007076,46.6954795,22.2887763,46.7120544,22.3142295
10103174002,3174,1,2,حي السحاب,As Sahab Dist.,22.3060289,46.7241787,46.7100238,22.2996853,46.7312608,22.3154683
10103174003,3174,1,3,حي الصالحية,As Salhiyah Dist.,22.2898342,46.7261631,46.7204634,22.2833363,46.7300814,22.2951465
10103174004,3174,1,4,حي الدوائر,Ad Dawair Dist.,22.2945158,46.7203818,46.7069109,22.2860661,46.7254202,22.3026679
10103174005,3174,1,5,حي العزيزية,Al Aziziyah Dist.,22.2977431,46.7282392,46.7233249,22.293682,46.7321607,22.3019196
10103174006,3174,1,6,حي الفيصلية,Al Faisaliyah Dist.,22.2751693,46.7106091,46.6953642,22.2651609,46.7260856,22.2887763
10103174007,3174,1,7,حي الجفيدرية,Al Jufaidariyah Dist.,22.2838663,46.7360541,46.7260856,22.2752364,46.7468635,22.2863284
10103174008,3174,1,8,حي غصيبة,Ghusaiba Dist.,22.2850107,46.7368591,46.7276077,22.2829848,46.7424132,22.293682
10103174009,3174,1,9,حي المبرز,Al Mubarraz Dist.,22.29192,46.7355562,46.7300814,22.2904436,46.7402887,22.302141
10103174010,3174,1,10,حي السعودية,As Saudia Dist.,22.2787687,46.7319034,46.7188129,22.2683932,46.7456248,22.2833363
10103174011,3174,1,11,حي الخالدية,Al Khalidiyah Dist.,22.3228874,46.7237436,46.7127473,22.3137166,46.7298652,22.3312221
10103174035,3174,1,35,بدائع الهواملة,Badai Al Hawamilah,22.2926557,46.7748176,46.7716173,22.2880071,46.7825351,22.2961075
10200005001,5,2,1,حي ج10,C10 Dist.,21.5834677,40.5362083,40.5012172,21.5724199,40.5747902,21.6244008
10200005002,5,2,2,حي ضاحية الاسكان,Dhahiyat Al Iskan  Dist.,21.3690765,40.6222431,40.5954539,21.3499259,40.6426804,21.3922664
10200005003,5,2,3,منطقة إمتداد ضاحية الإسكان,Dhahiyat Al Iskan Extension Area,21.4062938,40.6119553,40.580938,21.3720528,40.6259561,21.4165723
10200005004,5,2,4,حي السيل الكبير,As Sail Al Kabeer  Dist.,21.6585587,40.4202942,40.3419645,21.6072822,40.4414083,21.6723503
10200005005,5,2,5,حي الهدا,Al Huda  Dist.,21.3578521,40.3090917,40.2547381,21.3165971,40.3562373,21.397475
10200005006,5,2,6,حي الشفا,Ash Shifa  Dist.,21.0705694,40.3099878,40.2733989,21.0402327,40.3381822,21.1001575
10200005007,5,2,7,حي ج3,C3 Dist.,21.3698233,40.3921391,40.3635787,21.3232197,40.412558,21.3971795
10200005008,5,2,8,حي ج4,C4 Dist.,21.4327349,40.4120685,40.3886994,21.3944639,40.4271754,21.4620619
10200005009,5,2,9,حي ج5,C5 Dist.,21.49227,40.4479746,40.4257552,21.4851258,40.4679245,21.5071323
10200005010,5,2,10,حي ج43,C43 Dist.,21.2552704,40.6687469,40.6635433,21.250091,40.673697,21.2604835
10200005011,5,2,11,حي ج16,C16 Dist.,21.503208,40.6960774,40.6498511,21.4725519,40.7875239,21.5466345
10200005012,5,2,12,حي ج18,C18 Dist.,21.4570153,40.6773367,40.6250042,21.4229848,40.7265999,21.4874237
10200005013,5,2,13,حي ج11,C11 Dist.,21.5774013,40.5688839,40.5388294,21.5501769,40.6167771,21.6145739
10200005014,5,2,14,حي ج12,C12 Dist.,21.5287509,40.5914679,40.5544221,21.4829677,40.6530561,21.5538496
10200005015,5,2,15,حي ج15,C15 Dist.,21.5920306,40.6715867,40.6134203,21.5756676,40.725491,21.6387669
10200005016,5,2,16,حي ج17,C17 Dist.,21.4574025,40.7694899,40.7184606,21.4239985,40.8606473,21.5119552
10200005017,5,2,17,حي ج22,C22 Dist.,21.3859104,40.6626328,40.6245727,21.3589933,40.6772457,21.4100348
10200005018,5,2,18,حي ج23,C23 Dist.,21.4372803,40.5563022,40.5296998,21.3843327,40.6036062,21.4696285
10200005019,5,2,19,حي ج25,C25 Dist.,21.3660635,40.5392883,40.5285913,21.3555874,40.5812673,21.4047916
10200005020,5,2,20,حي ج26,C26 Dist.,21.3636631,40.56877,40.5549705,21.3493891,40.5960213,21.3837763
10200005021,5,2,21,حي ج28,C28 Dist.,21.3130199,40.5637592,40.5470802,21.3032467,40.5844209,21.331395
10200005022,5,2,22,حي ج29,C29 Dist.,21.3315631,40.5506423,40.5320867,21.3108073,40.5726212,21.3650531
10200005023,5,2,23,حي معشي,Maashi  Dist.,21.2844669,40.4011603,40.3938872,21.2760281,40.4079573,21.2909064
10200005024,5,2,24,حي القمرية,Al Qumariyyah  Dist.,21.2776652,40.4290239,40.4218421,21.2733766,40.4336356,21.2813901
10200005025,5,2,25,حي عودة,Awdah  Dist.,21.248354,40.3963383,40.3822451,21.2352331,40.4062392,21.2625251
10200005026,5,2,26,حي السلامة,As Salamah  Dist.,21.2688481,40.4035365,40.394929,21.2625047,40.4108619,21.2743497
10200005027,5,2,27,حي قروى,Qurwa  Dist.,21.2770487,40.3806838,40.3660311,21.2652733,40.3977449,21.2875417
10200005028,5,2,28,حي الصيانة,Al Siana Dist.,21.3219038,40.4449069,40.4325609,21.3052216,40.4563611,21.3445857
10200005029,5,2,29,حي سوق عكاظ,Suq Ukadh Dist.,21.4729328,40.6518403,40.6381873,21.4581765,40.6856514,21.498766
10200005030,5,2,30,حي ج21,C21 Dist.,21.4133549,40.6170201,40.6046808,21.3932264,40.6501844,21.4229848
10200005031,5,2,31,حي ج44,C44 Dist.,21.3454642,40.3300119,40.3246444,21.3163483,40.3731588,21.3539995
10200005032,5,2,32,حي ج27,C27 Dist.,21.3480022,40.5781031,40.5670561,21.3396635,40.609045,21.371539
10200005033,5,2,33,حي الشهداء الجنوبية,Ashuhada Aljanubiyyah  Dist.,21.2591052,40.4227146,40.411954,21.2527574,40.4341604,21.267183
10200005034,5,2,34,حي شهار,Shihar  Dist.,21.2528595,40.4131687,40.4085159,21.2426116,40.4193771,21.2601369
10200005035,5,2,35,حي ج20,C20 Dist.,21.4440911,40.6060006,40.5368684,21.4152667,40.6444053,21.5005007
10200005036,5,2,36,حي نخب,Nakhab  Dist.,21.2518204,40.4516496,40.4422808,21.2416226,40.4677161,21.2658779
10200005037,5,2,37,حي حوايا الشمالية,Huwaya Ash Shamaliyyah Dist.,21.2664759,40.4132196,40.4099799,21.264936,40.4168934,21.269859
10200005038,5,2,38,حي الخالدية,Al Khalidiyah Dist.,21.2837534,40.3831459,40.3673216,21.2733914,40.4025111,21.2995088
10200005039,5,2,39,حي مسرة 1,Masarah 1 Dist.,21.2941486,40.3930569,40.3811556,21.2843722,40.4037309,21.3022169
10200005040,5,2,40,حي الربيع,Ar Rabie Dist.,21.2659774,40.4370115,40.42896,21.2574764,40.4569997,21.2748389
10200005041,5,2,41,حي السلام,Al Salam Dist.,21.3023151,40.4102577,40.3956876,21.2914529,40.4206378,21.3182703
10200005042,5,2,42,حي الربوة,Ar Rabwah Dist.,21.2877429,40.403062,40.39775,21.2852379,40.407667,21.2922885
10200005043,5,2,43,حي حوايا الجنوبية,Huwaya Al Janoubiyah  Dist.,21.262635,40.4114617,40.4097567,21.2598979,40.4137266,21.2652821
10200005044,5,2,44,حي القطبية,Al Qutbiyyah  Dist.,21.2838127,40.430327,40.4247627,21.2806402,40.4328807,21.2886111
10200005045,5,2,45,حي العارمية 2,Al Aarmiah 2 Dist.,21.3784862,40.4844531,40.4566645,21.358933,40.5112535,21.4092116
10200005046,5,2,46,حي المعترض,Al Mutarid  Dist.,21.4424778,40.5130818,40.4984628,21.4250626,40.5183071,21.4577455
10200005047,5,2,47,حي الرويدف,Al Ruwaidaf Dist.,21.4092588,40.4976388,40.4814076,21.395417,40.5113705,21.4204977
10200005048,5,2,48,حي الجوهرة,Al Jawharah  Dist.,21.4186685,40.5136145,40.4924249,21.4055545,40.5263756,21.4321289
10200005049,5,2,49,حي القميع,Qami Dist.,21.4534015,40.4570763,40.4432871,21.4400195,40.4739845,21.4687219
10200005050,5,2,50,حي جبرة,Jabrah Dist.,21.3018755,40.4513103,40.4233162,21.2884061,40.4717947,21.317202
10200005051,5,2,51,حي الجفيجف,Al Jafijif Dist.,21.2946659,40.4392051,40.4291101,21.286525,40.4472658,21.3037594
10200005052,5,2,52,حي الرحاب,Al Rehab Dist.,21.4518707,40.4367148,40.41411,21.4189405,40.4515847,21.4899014
10200005053,5,2,53,حي ج1,C1 Dist.,21.2458932,40.35638,40.3175764,21.2334642,40.3727532,21.2866198
10200005054,5,2,54,حي الحلقة الغربية,Al Halqah Al Gharbia Dist.,21.355114,40.4329299,40.4229539,21.3445857,40.4449319,21.3633903
10200005055,5,2,55,حي ج6,C6 Dist.,21.4952525,40.4898273,40.4576229,21.4734229,40.5211676,21.5122532
10200005056,5,2,56,حي المثناه,Al Mathnah  Dist.,21.2609447,40.3887367,40.3717937,21.2467239,40.4016227,21.2690456
10200005057,5,2,57,حي الخضيرة,Hadera  Dist.,21.4433146,40.5223196,40.5104599,21.4240057,40.539521,21.466518
10200005058,5,2,58,حي ج37,C37 Dist.,21.2112695,40.447759,40.4125891,21.1947698,40.4754265,21.2240233
10200005059,5,2,59,حي ج35,C35 Dist.,21.2931321,40.4811656,40.4533108,21.2752011,40.5056032,21.3184265
10200005060,5,2,60,حي الجال,Al Jal  Dist.,21.2830925,40.435921,40.428601,21.272907,40.4499609,21.2928447
10200005061,5,2,61,حي السرور,As Sarur Dist.,21.2846218,40.4510319,40.4436806,21.2748389,40.4599666,21.2908209
10200005062,5,2,62,حي النسيم,Al Naseem Dist.,21.2623629,40.4650492,40.4499609,21.2461899,40.4797551,21.2822352
10200005063,5,2,63,حي المركزية,Al Markazia Dist.,21.2729163,40.4072642,40.401651,21.2696545,40.4124678,21.2774806
10200005064,5,2,64,حي الريان,Ar Rayyan  Dist.,21.2829429,40.4213522,40.41689,21.2780473,40.428601,21.2900629
10200005065,5,2,65,حي شبرا,Shobra  Dist.,21.2815571,40.4161023,40.4107458,21.274342,40.420307,21.2886422
10200005066,5,2,66,حي الشرقية,Sharqia Dist.,21.2754964,40.4173753,40.4108619,21.2671556,40.423638,21.2817644
10200005067,5,2,67,حي العقيق,Al Aqiq  Dist.,21.2871362,40.4084998,40.4050317,21.2828791,40.4158892,21.2925865
10200005068,5,2,68,حي العزيزية,Al Aziziyah Dist.,21.2804721,40.408451,40.4042685,21.2749768,40.414077,21.2841866
10200005069,5,2,69,حي ريحه,Riha  Dist.,21.4628121,40.4508517,40.4348396,21.4482567,40.4663854,21.4839395
10200005070,5,2,70,حي الوشحاء,Al Washha Dist.,21.2525652,40.4331849,40.4272862,21.245789,40.4434833,21.2574763
10200005071,5,2,71,حي الشهداء الشمالية,Ashuhada Alshamaliyyah  Dist.,21.2688144,40.4246384,40.4169561,21.2622807,40.4301039,21.2749515
10200005072,5,2,72,حي ج9,C9 Dist.,21.5323405,40.5237437,40.5070994,21.5061445,40.5511629,21.5636678
10200005073,5,2,73,حي قوات الدفاع الجوي,Air Defense Forces Dist.,21.5614809,40.6297635,40.5857406,21.5361619,40.6635435,21.5918819
10200005074,5,2,74,حي الاسكان,Al Iskan Dist.,21.4314223,40.4460537,40.4376171,21.4192817,40.4654202,21.4419296
10200005075,5,2,75,حي المضباع,Al Mudhbah Dist.,21.4537471,40.4790782,40.4654202,21.436817,40.488305,21.4629613
10200005076,5,2,76,حي الواسط,Al Wasit  Dist.,21.4796317,40.4663954,40.4476875,21.4663383,40.4851549,21.4901099
10200005077,5,2,77,حي ج33,C33 Dist.,21.2735333,40.5535172,40.5357184,21.2547729,40.5855066,21.3093886
10200005078,5,2,78,حي النزهة,An Nuzhah Dist.,21.2541467,40.4197164,40.4111528,21.2466289,40.4292476,21.2598155
10200005079,5,2,79,حي ج8,C8 Dist.,21.5401767,40.4827207,40.4637723,21.5144977,40.5241913,21.5670787
10200005080,5,2,80,حي الضبط,Al Dhabt Dist.,21.3960318,40.4282626,40.3939776,21.3639622,40.450584,21.4211665
